Date,Quarter,Appr. status,Seq No.,Sampling type,Vessel,Trip,Station,Gear,Mesh size,Validity (haul),Subsample,Fate,Processing,Catagory,Max maturity,Subdiv.,Rect.,ICES,Depth,Fishno,Lengthclass,Age,Age quality,Weight (g),Sex,Maturity,Otolithno,Fat content,Nematodes,Decease,Vr,Spawning type,Spawning grind,Liver weight (mg),Gonad weight (mg),Gutted weight (g),Gall content,Stomach state,Dna number,Maturity nephrop,Maturity pandalus,Aging method,Liver weight roundfish (g),Gonad weight roundfish (g),Parasite prawns,Ichthyophonus,Nematodes in liver,Spmen note
2018-03-04,1,No,10078,6,OXBH,3,62,319,16,V,0,8,0,9,9,25,4059,40G4,34,1002,260,,,218,M,6,1002,,,,,,,,,218,,,,,,2,,,,,,
2018-03-04,1,No,10078,6,OXBH,3,62,319,16,V,0,8,0,9,9,25,4059,40G4,34,998,270,,,166,M,6,998,,,,,,,,,156,,,,,,2,,,,,,
2018-03-04,1,No,10078,6,OXBH,3,62,319,16,V,0,8,0,9,9,25,4059,40G4,34,995,280,,,212,F,4,995,,,,,,,,,196,,,,,,2,,,,,,
2018-03-04,1,No,10078,6,OXBH,3,62,319,16,V,0,8,0,9,9,25,4059,40G4,34,997,290,,,204,F,7,997,,,,,,,,,186,,,,,,2,,,,,,
2018-03-04,1,No,10078,6,OXBH,3,62,319,16,V,0,8,0,9,9,25,4059,40G4,34,999,300,,,308,F,4,999,,,,,,,,,292,,,,,,2,,,,,,
2018-03-04,1,No,10078,6,OXBH,3,62,319,16,V,0,8,0,9,9,25,4059,40G4,34,1003,310,,,346,F,7,1003,,,,,,,,,320,,,,,,2,,,,,,tom mage
2018-03-04,1,No,10078,6,OXBH,3,62,319,16,V,0,8,0,9,9,25,4059,40G4,34,994,320,,,328,F,7,994,,,,,,,,,298,,,,,,2,,,,,,
2018-03-04,1,No,10078,6,OXBH,3,62,319,16,V,0,8,0,9,9,25,4059,40G4,34,993,330,,,310,F,7,993,,,,,,,,,290,,,,,,2,,,,,,
2018-03-04,1,No,10079,6,OXBH,3,63,319,16,V,0,8,0,9,9,25,4059,40G4,37,1009,200,,,88,M,6,1009,,,,,,,,,82,,,,,,2,,,,,,
2018-03-04,1,No,10079,6,OXBH,3,63,319,16,V,0,8,0,9,9,25,4059,40G4,37,1017,220,,,138,F,4,1017,,,,,,,,,230,,,,,,2,,,,,,
2018-03-04,1,No,10079,6,OXBH,3,63,319,16,V,0,8,0,9,9,25,4059,40G4,37,1018,230,,,142,F,2,1018,,,,,,,,,132,,,,,,2,,,,,,
2018-03-04,1,No,10079,6,OXBH,3,63,319,16,V,0,8,0,9,9,25,4059,40G4,37,1010,240,,,174,F,4,1010,,,,,,,,,164,,,,,,2,,,,,,
2018-03-04,1,No,10079,6,OXBH,3,63,319,16,V,0,8,0,9,9,25,4059,40G4,37,1014,250,,,204,F,4,1014,,,,,,,,,194,,,,,,2,,,,,,tom mage
2018-03-04,1,No,10079,6,OXBH,3,63,319,16,V,0,8,0,9,9,25,4059,40G4,37,1015,260,,,204,F,4,1015,,,,,,,,,186,,,,,,2,,,,,,
2018-03-04,1,No,10079,6,OXBH,3,63,319,16,V,0,8,0,9,9,25,4059,40G4,37,1011,270,,,172,M,6,1011,,,,,,,,,162,,,,,,2,,,,,,
2018-03-04,1,No,10079,6,OXBH,3,63,319,16,V,0,8,0,9,9,25,4059,40G4,37,1016,280,,,210,M,6,1016,,,,,,,,,186,,,,,,2,,,,,,
2018-03-04,1,No,10079,6,OXBH,3,63,319,16,V,0,8,0,9,9,25,4059,40G4,37,1013,290,,,316,F,4,1013,,,,,,,,,264,,,,,,2,,,,,,
2018-03-04,1,No,10079,6,OXBH,3,63,319,16,V,0,8,0,9,9,25,4059,40G4,37,1008,300,,,340,F,4,1008,,,,,,,,,318,,,,,,2,,,,,,
2018-03-04,1,No,10079,6,OXBH,3,63,319,16,V,0,8,0,9,9,25,4059,40G4,37,1007,330,,,320,F,4,1007,,,,,,,,,300,,,,,,2,,,,,,
2018-03-04,1,No,10079,6,OXBH,3,63,319,16,V,0,8,0,9,9,25,4059,40G4,37,1012,340,,,374,F,7,1012,,,,,,,,,342,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1032,210,,,96,M,6,1032,,,,,,,,,90,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1034,220,,,148,F,4,1034,,,,,,,,,136,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1028,230,,,110,M,6,1028,,,,,,,,,100,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1019,240,,,110,M,6,1019,,,,,,,,,102,,,,,,2,,,,,,tom mage
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1022,250,,,246,F,7,1022,,,,,,,,,130,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1027,260,,,164,M,6,1027,,,,,,,,,156,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1030,270,,,206,F,4,1030,,,,,,,,,188,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1021,280,,,228,F,4,1021,,,,,,,,,208,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1029,290,,,274,F,7,1029,,,,,,,,,218,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1026,300,,,244,F,4,1026,,,,,,,,,222,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1023,310,,,290,F,4,1023,,,,,,,,,272,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1025,320,,,256,F,7,1025,,,,,,,,,240,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1024,330,,,344,F,7,1024,,,,,,,,,318,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1031,340,,,402,F,4,1031,,,,,,,,,372,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1020,350,,,348,F,7,1020,,,,,,,,,318,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1035,390,,,566,F,7,1035,,,,,,,,,506,,,,,,2,,,,,,
2018-03-05,1,No,10080,6,OXBH,3,66,319,16,V,0,8,0,9,9,25,3959,39G4,59,1033,450,,,894,F,4,1033,,,,,,,,,842,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1061,190,,,84,M,6,1061,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1063,200,,,96,F,2,1063,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1102,200,,,72,M,6,1102,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1081,210,,,98,M,6,1081,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1093,220,,,128,F,4,1093,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1098,220,,,146,F,4,1098,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1088,220,,,122,M,5,1088,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1059,220,,,106,M,6,1059,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1116,220,,,108,M,6,1116,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1121,220,,,110,M,6,1121,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1101,220,,,126,M,6,1101,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1090,230,,,198,F,4,1090,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1122,230,,,108,M,6,1122,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1079,230,,,114,M,6,1079,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1106,230,,,118,M,6,1106,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1105,230,,,122,M,6,1105,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1042,230,,,126,M,6,1042,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1100,230,,,128,M,6,1100,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1064,230,,,128,M,6,1064,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1109,230,,,128,M,6,1109,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1114,230,,,136,M,6,1114,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1048,240,,,160,F,4,1048,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1092,240,,,160,F,4,1092,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1075,240,,,164,F,4,1075,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1057,240,,,170,F,4,1057,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1110,240,,,124,M,6,1110,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1103,240,,,128,M,6,1103,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1047,240,,,130,M,6,1047,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1096,240,,,140,M,6,1086,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1058,240,,,144,M,6,1058,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1091,240,,,148,M,6,1091,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1040,250,,,134,M,6,1040,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1124,250,,,134,M,6,1124,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1123,250,,,140,M,6,1123,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1080,250,,,156,M,6,1080,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1117,250,,,162,M,6,1117,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1118,250,,,170,M,6,1118,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1036,250,,,198,M,6,1036,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1085,250,,,218,M,6,1085,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1077,260,,,176,F,4,1077,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1084,260,,,180,F,4,1084,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1038,260,,,186,F,4,1038,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1066,260,,,130,M,6,1066,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1050,260,,,162,M,6,1050,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1060,260,,,162,M,6,1060,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1067,260,,,172,M,6,1067,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1069,260,,,182,M,6,1069,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1037,260,,,190,M,6,1037,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1051,260,,,198,M,6,1051,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1072,270,,,174,F,4,1072,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1076,270,,,198,F,4,1076,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1083,270,,,284,F,5,1083,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1086,270,,,292,F,5,1086,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1113,270,,,198,F,7,1113,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1094,270,,,156,M,6,1094,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1045,270,,,184,M,6,1045,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1112,270,,,184,M,6,1112,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1054,270,,,196,M,6,1054,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1082,270,,,286,M,6,1082,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1046,280,,,222,F,5,1046,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1078,280,,,312,F,5,1078,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1115,280,,,292,F,6,1115,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1052,280,,,204,M,5,1052,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1041,280,,,164,M,6,1041,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1062,280,,,190,M,6,1062,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1120,280,,,220,M,6,1120,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1104,290,,,230,F,4,1104,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1053,290,,,244,F,4,1053,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1099,290,,,250,F,4,1099,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1049,290,,,278,F,4,1049,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1044,290,,,284,F,4,1044,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1119,290,,,296,F,4,1119,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1065,290,,,192,M,6,1065,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1108,290,,,196,M,6,1108,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1056,290,,,214,M,6,1056,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1074,300,,,272,F,4,1074,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1111,300,,,288,F,4,1111,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1097,300,,,329,F,5,1097,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1071,300,,,208,F,7,1071,,,,,,,,,,,,,,,2,,,,,,v�ldigt mager
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1107,310,,,276,F,4,1107,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1068,310,,,324,F,4,1068,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1043,310,,,328,F,4,1043,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1070,310,,,222,M,6,1070,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1055,330,,,416,F,5,1055,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1095,330,,,308,F,9,1095,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1089,340,,,412,F,4,1089,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1073,350,,,464,F,4,1073,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1039,350,,,328,F,7,1039,,,,,,,,,,,,,,,2,,,,,,
2018-03-05,1,No,10081,6,OXBH,3,67,319,16,V,0,8,0,9,9,24,3958,39G3,44,1087,390,,,318,F,4,1087,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,61,190,,,82,M,4,61,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,60,220,,,100,M,4,60,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,56,220,,,108,M,4,56,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,54,220,,,126,M,4,54,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,59,220,,,138,M,4,59,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,23,220,,,144,M,4,23,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,43,230,,,164,F,4,43,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,17,230,,,176,F,4,17,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,49,230,,,122,M,1,49,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,27,230,,,124,M,3,27,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,44,230,,,156,M,4,44,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,14,240,,,144,M,3,14,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,45,240,,,160,M,3,45,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,24,240,,,172,M,3,24,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,37,240,,,146,M,4,37,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,25,240,,,194,M,4,25,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,9,250,,,180,F,4,9,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,5,250,,,156,M,3,5,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,7,250,,,170,M,3,7,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,19,250,,,176,M,4,19,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,10,250,,,178,M,4,10,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,42,260,,,178,F,4,42,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,51,260,,,206,F,4,51,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,34,260,,,208,F,4,34,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,38,260,,,168,M,3,38,,,,,,,,,,,,,,,2,,,,,,
2018-11-20,4,No,10178,6,OXBH,12,2,319,90,V,0,8,0,9,9,25,3959,39G4,57,21,260,,,156,M,4,21,,,,,,,,,,,,,,,2,,,,,,
